BAND_NUMBER,SPECIES,BANDING_MONTH,BANDING_DAY,BANDING_YEAR,AGE,SEX,BANDER_LOCATION_ID,CAPTURE_TIME,NET_NEST_CAVITY_NUMBER,WING_CHORD,BIRD_WEIGHT,FAT_SCORE,SKULL
2920-50356,HOWR,8,29,2019,HY,U,RPBO,6:35,4,49,9.3,1,
2920-50357,YEWA,8,29,2019,HY,F,RPBO,6:35,1,59,8.6,0,
2920-50358,YEWA,8,29,2019,HY,F,RPBO,7:35,3,59,8.5,1,
2920-50359,YEWA,8,29,2019,AHY,M,RPBO,7:35,3,64,9.8,2,
2920-50360,YEWA,8,29,2019,HY,F,RPBO,7:55,3,59,8.8,1,
2920-50361,CBCH,8,29,2019,HY,U,RPBO,8:15,9,59,8.9,2,
2920-50362,YEWA,8,29,2019,HY,M,RPBO,8:35,4,63,9.5,3,
2920-50363,RBNU,8,29,2019,HY,F,RPBO,9:15,4,65,10,2,
2920-50364,YEWA,8,29,2019,HY,F,RPBO,9:15,4,58,8.7,1,
2920-50365,YEWA,8,29,2019,AHY,M,RPBO,8:55,13,64,9.9,3,6
2920-50366,MGWA,8,29,2019,HY,U,RPBO,8:55,7,57,11.9,0,
2920-50367,YEWA,8,29,2019,HY,F,RPBO,9:55,12,59,9.3,1,
2920-50368,YEWA,8,29,2019,AHY,F,RPBO,10:35,6,57,8.3,0,
2920-50369,YEWA,8,29,2019,HY,F,RPBO,11:15,12,60,8.5,0,
2920-50370,YEWA,8,29,2019,AHY,M,RPBO,11:55,8,64,9.3,2,
2920-50371,OCWA,8,30,2019,HY,F,RPBO,6:40,4,56,8,2,
2920-50372,OCWA,8,30,2019,HY,F,RPBO,6:40,4,57,8.1,0,
2920-50373,OCWA,8,30,2019,HY,M,RPBO,6:40,4,60,8.2,1,
2920-50374,OCWA,8,30,2019,AHY,M,RPBO,6:40,6,56,8.2,1,
2920-50375,YEWA,8,30,2019,HY,F,RPBO,7:00,2,60,8.6,0,2
2920-50376,YEWA,8,30,2019,HY,F,RPBO,7:00,3,61,8.5,0,
2920-50377,YEWA,8,30,2019,HY,F,RPBO,7:00,4,60,9,0,
2920-50378,YEWA,8,30,2019,AHY,M,RPBO,7:00,4,63,8.9,0,
2920-50379,YEWA,8,30,2019,HY,U,RPBO,7:00,4,61,8.5,0,
2920-50380,OCWA,8,30,2019,HY,M,RPBO,7:00,4,58,9.1,2,
2920-50381,YEWA,8,30,2019,AHY,M,RPBO,7:20,13,62,9.5,1,
2920-50382,YEWA,8,30,2019,AHY,F,RPBO,7:20,12,59,9.7,1,
2920-50383,OCWA,8,30,2019,HY,F,RPBO,7:20,9,55,7.8,0,
2920-50384,OCWA,8,30,2019,HY,F,RPBO,7:40,7,56,9.2,3,
2920-50385,OCWA,8,30,2019,HY,M,RPBO,7:40,7,58,8.9,2,
2920-50386,YEWA,8,30,2019,HY,F,RPBO,8:00,9,60,9.3,0,4
2920-50387,WAVI,8,30,2019,HY,U,RPBO,8:20,4,66,11.4,1,
2920-50388,WAVI,8,30,2019,HY,U,RPBO,8:20,7,65,11.5,1,
2920-50389,OCWA,8,30,2019,HY,F,RPBO,8:20,7,55,7.6,0,
2920-50390,WAVI,8,30,2019,HY,U,RPBO,9:00,4,65,11.6,0,
2920-50391,COYE,8,30,2019,HY,U,RPBO,9:00,4,51,9.4,1,
2920-50392,WAVI,8,30,2019,HY,U,RPBO,9:00,4,64,12.4,3,
2920-50393,YEWA,8,30,2019,HY,F,RPBO,9:00,4,60,9.4,0,
2920-50394,WAVI,8,30,2019,HY,U,RPBO,9:00,4,66,11.8,1,
2920-50395,YEWA,8,30,2019,HY,M,RPBO,9:00,4,60,9.1,0,
2920-50396,YEWA,8,30,2019,HY,U,RPBO,9:20,13,60,9.5,0,
2920-50397,YEWA,8,30,2019,HY,M,RPBO,9:20,12,59,9.5,1,
2920-50398,OCWA,8,30,2019,HY,F,RPBO,9:20,5,56,7.6,1,
2920-50399,OCWA,8,30,2019,HY,F,RPBO,9:20,4,57,9.2,2,
2920-50400,WAVI,8,30,2019,HY,U,RPBO,9:40,4,65,10.9,1,
2920-50401,OCWA,8,30,2019,HY,F,RPBO,10:20,7,58,8.3,0,
2920-50402,YEWA,8,30,2019,HY,F,RPBO,11:00,3,60,9.7,3,
2920-50403,OCWA,8,30,2019,HY,M,RPBO,12:00,7,59,8.9,1,
2920-50404,YEWA,8,30,2019,HY,F,RPBO,12:00,11,59,8.9,2,
2920-50405,YEWA,8,31,2019,HY,M,RPBO,6:20,6,62,9.6,2,
2920-50406,YEWA,8,31,2019,HY,M,RPBO,6:40,4,59,8.6,0,
2920-50407,COYE,8,31,2019,HY,M,RPBO,6:40,2,56,9.6,1,
2920-50408,YEWA,8,31,2019,AHY,M,RPBO,6:40,1,64,9.1,0,
2920-50409,YEWA,8,31,2019,HY,F,RPBO,6:40,4,58,9.2,3,
2920-50410,OCWA,8,31,2019,HY,M,RPBO,6:40,1,61,8.7,2,
2920-50411,YEWA,8,31,2019,HY,M,RPBO,7:00,9,62,9.6,2,
2920-50412,OCWA,8,31,2019,HY,F,RPBO,7:20,12,57,8,2,
2920-50413,YEWA,8,31,2019,HY,F,RPBO,7:20,4,59,9.2,3,
2920-50414,YEWA,8,31,2019,AHY,M,RPBO,7:20,4,64,8.9,0,6
2920-50415,YEWA,8,31,2019,HY,M,RPBO,7:20,4,62,9.3,0,
2920-50416,YEWA,8,31,2019,HY,U,RPBO,7:20,4,61,9.3,1,
2920-50417,WAVI,8,31,2019,HY,U,RPBO,7:40,4,64,10,2,
2920-50418,WAVI,8,31,2019,HY,U,RPBO,7:40,4,63,11.9,3,
2920-50419,YEWA,8,31,2019,HY,U,RPBO,7:40,4,64,8.1,0,
2920-50420,YEWA,8,31,2019,HY,M,RPBO,9:20,4,61,8.3,3,
2920-50421,YEWA,9,1,2019,HY,M,RPBO,7:00,4,63,9.7,1,
2920-50422,YEWA,9,1,2019,HY,F,RPBO,7:20,7,58,8.9,2,
2920-50423,YEWA,9,1,2019,AHY,M,RPBO,7:40,9,64,9.1,1,
2920-50424,CBCH,9,1,2019,HY,U,RPBO,7:40,13,61,10.7,1,
2920-50425,YEWA,9,1,2019,HY,M,RPBO,8:00,13,65,9.4,1,
2920-50426,COYE,9,1,2019,HY,M,RPBO,8:40,4,57,11.5,4,
2920-50427,WAVI,9,1,2019,HY,U,RPBO,9:20,9,66,11.6,1,
2920-50428,YEWA,9,1,2019,AHY,M,RPBO,9:20,9,65,9.4,0,
2920-50429,YEWA,9,1,2019,AHY,M,RPBO,10:00,9,61,10,1,
2920-50430,YEWA,9,1,2019,HY,M,RPBO,10:20,13,62,8.8,1,
2920-50431,WAVI,9,2,2019,AHY,U,RPBO,6:40,4,65,10.9,0,
2920-50432,YEWA,9,2,2019,AHY,F,RPBO,6:40,1,60,9.3,0,6
2920-50433,YEWA,9,2,2019,AHY,M,RPBO,6:40,3,63,8.7,0,
2920-50434,OCWA,9,2,2019,AHY,M,RPBO,7:00,6,60,8.6,1,6
2920-50435,OCWA,9,2,2019,HY,M,RPBO,7:00,7,58,8.2,0,3
2920-50436,YEWA,9,2,2019,HY,F,RPBO,7:00,7,59,8.6,0,
2920-50437,YEWA,9,2,2019,AHY,M,RPBO,7:00,9,64,9.4,2,
2920-50438,YEWA,9,2,2019,AHY,M,RPBO,7:20,7,63,9.1,0,
2920-50439,YEWA,9,2,2019,AHY,M,RPBO,7:20,4,63,10.3,0,
2920-50440,COYE,9,2,2019,HY,U,RPBO,7:20,3,51,9.4,1,
2920-50441,YEWA,9,2,2019,HY,F,RPBO,7:20,3,62,8.6,0,3
2920-50442,YEWA,9,2,2019,AHY,F,RPBO,7:20,4,63,9.6,1,
2920-50443,YEWA,9,2,2019,AHY,F,RPBO,7:20,7,58,8.6,0,
2920-50444,CBCH,9,2,2019,HY,U,RPBO,7:20,7,60,10.2,0,
2920-50445,YEWA,9,2,2019,HY,F,RPBO,8:00,3,60,8.6,0,
2920-50446,YEWA,9,2,2019,HY,F,RPBO,8:20,4,60,8.8,0,
2920-50447,YEWA,9,2,2019,AHY,F,RPBO,8:40,3,59,9,0,
2920-50448,OCWA,9,2,2019,HY,M,RPBO,8:40,9,57,9,1,
2920-50449,WAVI,9,2,2019,HY,U,RPBO,8:40,13,64,11,0,
2920-50450,YEWA,9,2,2019,HY,F,RPBO,9:40,4,59,8.9,0,
2920-50451,AUWA,9,2,2019,HY,F,RPBO,10:00,1,71,11.3,0,
2920-50452,YEWA,9,2,2019,HY,F,RPBO,11:00,12,59,8.8,2,
2920-50453,OCWA,9,2,2019,AHY,M,RPBO,11:20,13,57,8.9,3,
2920-50454,COYE,9,3,2019,HY,U,RPBO,6:05,4,55,8.9,0,
2920-50455,YEWA,9,3,2019,HY,F,RPBO,6:45,6,61,8.7,0,
2920-50456,YEWA,9,3,2019,HY,M,RPBO,6:45,6,64,9.8,2,
2920-50457,YEWA,9,3,2019,HY,M,RPBO,6:45,6,61,9.4,0,
2920-50458,YEWA,9,3,2019,HY,M,RPBO,6:45,1,59,8.6,0,
2920-50459,YEWA,9,3,2019,HY,F,RPBO,6:45,3,58,8.6,0,
2920-50460,MGWA,9,3,2019,HY,M,RPBO,7:05,8,56,10.9,0,
2920-50461,YEWA,9,3,2019,HY,F,RPBO,7:25,4,60,8.5,0,
2920-50462,OCWA,9,3,2019,HY,M,RPBO,7:45,13,56,8.4,2,
2920-50463,AMGO,9,3,2019,HY,M,RPBO,7:45,1,71,12.4,3,
2920-50464,AMGO,9,3,2019,HY,M,RPBO,7:45,1,72,11.7,2,
2920-50465,YEWA,9,3,2019,HY,F,RPBO,7:45,3,60,8.2,1,
2920-50466,AMGO,9,3,2019,HY,F,RPBO,7:45,1,68,12,2,3
2920-50467,WAVI,9,3,2019,HY,U,RPBO,8:45,4,66,11.4,1,3
2920-50468,OCWA,9,3,2019,AHY,M,RPBO,8:45,6,59,8.9,1,6
2920-50469,AMGO,9,3,2019,HY,M,RPBO,10:45,4,69,11.6,1,
2920-50470,OCWA,9,3,2019,HY,M,RPBO,11:45,4,62,9.5,2,
2920-50471,OCWA,9,4,2019,HY,F,RPBO,6:25,9,56,8.3,3,
2920-50472,OCWA,9,4,2019,HY,F,RPBO,6:25,4,55,7.8,2,
2920-50473,HOWR,9,4,2019,HY,U,RPBO,7:45,4,51,9.8,1,
2920-50474,YEWA,9,4,2019,AHY,M,RPBO,8:05,4,64,10.4,4,
2920-50475,OCWA,9,4,2019,HY,F,RPBO,9:25,13,57,9.2,3,
2920-50476,YEWA,9,4,2019,AHY,F,RPBO,9:25,1,60,9.5,3,
